datetime,hour,amount
2022-06-17,16,4239
2022-06-17,17,5241
2022-06-17,18,5723
2022-06-17,19,5729
2022-06-17,20,5045
2022-06-17,21,4268
2022-06-17,22,3017
2022-06-17,23,2745
2022-06-18,0,1277
2022-06-18,1,915
2022-06-18,2,534
2022-06-18,3,392
2022-06-18,4,219
2022-06-18,5,542
2022-06-18,6,636
2022-06-18,7,951
2022-06-18,8,1767
2022-06-18,9,2250
2022-06-18,10,2712
2022-06-18,11,3486
2022-06-18,12,4106
2022-06-18,13,4475
2022-06-18,14,4416
2022-06-18,15,4740
2022-06-18,16,4684
2022-06-18,17,5103
2022-06-18,18,4894
2022-06-18,19,5037
2022-06-18,20,4711
2022-06-18,21,3678
2022-06-18,22,2531
2022-06-18,23,2380
2022-06-19,0,972
2022-06-19,1,705
2022-06-19,2,517
2022-06-19,3,302
2022-06-19,4,240
2022-06-19,5,607
2022-06-19,6,553
2022-06-19,7,847
2022-06-19,8,1555
2022-06-19,9,2073
2022-06-19,10,2699
2022-06-19,11,3354
2022-06-19,12,3641
2022-06-19,13,4299
2022-06-19,14,4156
2022-06-19,15,4328
2022-06-19,16,4368
2022-06-19,17,4195
2022-06-19,18,4393
2022-06-19,19,4090
2022-06-19,20,3473
2022-06-19,21,2742
2022-06-19,22,1700
2022-06-19,23,1326
2022-06-20,0,440
2022-06-20,1,294
2022-06-20,2,205
2022-06-20,3,141
2022-06-20,4,85
2022-06-20,5,211
2022-06-20,6,564
2022-06-20,7,1917
2022-06-20,8,3628
2022-06-20,9,2246
2022-06-20,10,2106
2022-06-20,11,2421
2022-06-20,12,2986
2022-06-20,13,3042
2022-06-20,14,2971
2022-06-20,15,3048
2022-06-20,16,3602
2022-06-20,17,4333
2022-06-20,18,4946
2022-06-20,19,4706
2022-06-20,20,3967
2022-06-20,21,2848
2022-06-20,22,1938
2022-06-20,23,1590
2022-06-21,0,595
2022-06-21,1,357
2022-06-21,2,273
2022-06-21,3,167
2022-06-21,4,93
2022-06-21,5,290
2022-06-21,6,596
2022-06-21,7,2071
2022-06-21,8,3669
2022-06-21,9,2397
2022-06-21,10,2030
2022-06-21,11,2459
2022-06-21,12,3280
2022-06-21,13,3423
2022-06-21,14,3250
2022-06-21,15,3213
2022-06-21,16,3650
2022-06-21,17,4899
2022-06-21,18,5245
2022-06-21,19,4782
2022-06-21,20,4016
2022-06-21,21,3078
2022-06-21,22,2025
2022-06-21,23,1731
2022-06-22,0,650
2022-06-22,1,357
2022-06-22,2,239
2022-06-22,3,176
2022-06-22,4,101
2022-06-22,5,268
2022-06-22,6,608
2022-06-22,7,1989
2022-06-22,8,3746
2022-06-22,9,2512
2022-06-22,10,2068
2022-06-22,11,2670
2022-06-22,12,3140
2022-06-22,13,3255
2022-06-22,14,3234
2022-06-22,15,3284
2022-06-22,16,3777
2022-06-22,17,4856
2022-06-22,18,5616
2022-06-22,19,4595
2022-06-22,20,4040
2022-06-22,21,3079
2022-06-22,22,2204
2022-06-22,23,1789
2022-06-23,0,787
2022-06-23,1,414
2022-06-23,2,247
2022-06-23,3,154
2022-06-23,4,74
2022-06-23,5,219
2022-06-23,6,613
2022-06-23,7,1907
2022-06-23,8,3785
2022-06-23,9,2545
2022-06-23,10,2103
2022-06-23,11,2397
2022-06-23,12,3240
2022-06-23,13,3134
2022-06-23,14,3095
2022-06-23,15,3274
2022-06-23,16,3707
2022-06-23,17,4341
2022-06-23,18,4951
2022-06-23,19,4616
2022-06-23,20,3981
2022-06-23,21,3243
2022-06-23,22,2131
2022-06-23,23,1876
2022-06-24,0,711
2022-06-24,1,371
2022-06-24,2,199
2022-06-24,3,183
2022-06-24,4,103
2022-06-24,5,220
2022-06-24,6,651
2022-06-24,7,2076
2022-06-24,8,3669
2022-06-24,9,2475
2022-06-24,10,2447
2022-06-24,11,2814
2022-06-24,12,3574
2022-06-24,13,3304
2022-06-24,14,3337
