datetime,hour,amount
2022-05-31,13,3948
2022-05-31,14,3501
2022-05-31,15,3710
2022-05-31,16,2852
2022-05-31,17,2182
2022-05-31,18,1686
2022-05-31,19,1407
2022-05-31,20,1084
2022-05-31,21,927
2022-05-31,22,447
2022-05-31,23,393
2022-06-01,0,158
2022-06-01,1,66
2022-06-01,2,45
2022-06-01,3,35
2022-06-01,4,25
2022-06-01,5,64
2022-06-01,6,166
2022-06-01,7,918
2022-06-01,8,2805
2022-06-01,9,2191
2022-06-01,10,3011
2022-06-01,11,3608
2022-06-01,12,4818
2022-06-01,13,4723
2022-06-01,14,4705
2022-06-01,15,4673
2022-06-01,16,4866
2022-06-01,17,5574
2022-06-01,18,2440
2022-06-01,19,1825
2022-06-01,20,1462
2022-06-01,21,1234
2022-06-01,22,952
2022-06-01,23,530
2022-06-02,0,194
2022-06-02,1,73
2022-06-02,2,59
2022-06-02,3,10
2022-06-02,4,34
2022-06-02,5,53
2022-06-02,6,171
2022-06-02,7,826
2022-06-02,8,2712
2022-06-02,9,1933
2022-06-02,10,2972
2022-06-02,11,3655
2022-06-02,12,4697
2022-06-02,13,4364
2022-06-02,14,4064
2022-06-02,15,4033
2022-06-02,16,3239
2022-06-02,17,2383
2022-06-02,18,2249
2022-06-02,19,1731
2022-06-02,20,1326
2022-06-02,21,939
2022-06-02,22,753
2022-06-02,23,410
2022-06-03,0,212
2022-06-03,1,83
2022-06-03,2,43
2022-06-03,3,31
2022-06-03,4,32
2022-06-03,5,56
2022-06-03,6,188
2022-06-03,7,859
2022-06-03,8,2844
2022-06-03,9,1762
2022-06-03,10,2794
2022-06-03,11,3501
2022-06-03,12,4645
2022-06-03,13,4524
2022-06-03,14,4146
2022-06-03,15,2281
2022-06-03,16,1452
2022-06-03,17,1798
2022-06-03,18,2015
2022-06-03,19,1783
2022-06-03,20,1365
2022-06-03,21,1018
2022-06-03,22,812
2022-06-03,23,670
2022-06-04,0,278
2022-06-04,1,117
2022-06-04,2,90
2022-06-04,3,42
2022-06-04,4,38
2022-06-04,5,87
2022-06-04,6,141
2022-06-04,7,217
2022-06-04,8,1109
2022-06-04,9,1846
2022-06-04,10,4260
2022-06-04,11,5818
2022-06-04,12,6878
2022-06-04,13,7508
2022-06-04,14,8358
2022-06-04,15,8318
2022-06-04,16,6930
2022-06-04,17,2438
2022-06-04,18,1711
2022-06-04,19,1622
2022-06-04,20,1417
2022-06-04,21,1003
2022-06-04,22,785
2022-06-04,23,510
2022-06-05,0,245
2022-06-05,1,159
2022-06-05,2,71
2022-06-05,3,73
2022-06-05,4,44
2022-06-05,5,84
2022-06-05,6,97
2022-06-05,7,187
2022-06-05,8,443
2022-06-05,9,751
2022-06-05,10,1084
2022-06-05,11,1417
2022-06-05,12,1756
2022-06-05,13,2049
2022-06-05,14,2194
2022-06-05,15,2007
2022-06-05,16,1817
2022-06-05,17,1900
2022-06-05,18,1578
2022-06-05,19,1267
2022-06-05,20,906
2022-06-05,21,665
2022-06-05,22,409
2022-06-05,23,274
2022-06-06,0,98
2022-06-06,1,41
2022-06-06,2,37
2022-06-06,3,22
2022-06-06,4,17
2022-06-06,5,55
2022-06-06,6,117
2022-06-06,7,724
2022-06-06,8,2634
2022-06-06,9,1369
2022-06-06,10,2155
2022-06-06,11,3143
2022-06-06,12,4329
2022-06-06,13,3936
2022-06-06,14,3777
2022-06-06,15,3958
2022-06-06,16,3977
2022-06-06,17,1976
2022-06-06,18,1128
2022-06-06,19,823
2022-06-06,20,758
