datetime,hour,amount
2022-06-16,20,2878
2022-06-16,21,2553
2022-06-16,22,1783
2022-06-16,23,1319
2022-06-17,0,676
2022-06-17,1,431
2022-06-17,2,244
2022-06-17,3,201
2022-06-17,4,114
2022-06-17,5,216
2022-06-17,6,678
2022-06-17,7,2526
2022-06-17,8,4064
2022-06-17,9,2936
2022-06-17,10,2419
2022-06-17,11,2749
2022-06-17,12,3599
2022-06-17,13,3017
2022-06-17,14,3271
2022-06-17,15,3211
2022-06-17,16,3648
2022-06-17,17,4547
2022-06-17,18,5430
2022-06-17,19,4673
2022-06-17,20,3701
2022-06-17,21,3326
2022-06-17,22,2505
2022-06-17,23,1907
2022-06-18,0,1024
2022-06-18,1,682
2022-06-18,2,558
2022-06-18,3,327
2022-06-18,4,228
2022-06-18,5,349
2022-06-18,6,638
2022-06-18,7,1123
2022-06-18,8,1902
2022-06-18,9,2663
2022-06-18,10,2964
2022-06-18,11,3309
2022-06-18,12,4108
2022-06-18,13,4002
2022-06-18,14,4010
2022-06-18,15,3896
2022-06-18,16,4611
2022-06-18,17,4755
2022-06-18,18,4608
2022-06-18,19,3652
2022-06-18,20,3138
2022-06-18,21,2623
2022-06-18,22,1801
2022-06-18,23,1563
2022-06-19,0,849
2022-06-19,1,627
2022-06-19,2,403
2022-06-19,3,340
2022-06-19,4,264
2022-06-19,5,342
2022-06-19,6,445
2022-06-19,7,747
2022-06-19,8,1795
2022-06-19,9,2392
2022-06-19,10,2905
2022-06-19,11,2990
2022-06-19,12,3787
2022-06-19,13,4027
2022-06-19,14,3586
2022-06-19,15,3607
2022-06-19,16,3594
2022-06-19,17,4012
2022-06-19,18,3349
2022-06-19,19,2976
2022-06-19,20,2167
2022-06-19,21,1860
2022-06-19,22,1064
2022-06-19,23,823
2022-06-20,0,474
2022-06-20,1,205
2022-06-20,2,178
2022-06-20,3,122
2022-06-20,4,90
2022-06-20,5,251
2022-06-20,6,654
2022-06-20,7,2683
2022-06-20,8,4251
2022-06-20,9,3174
2022-06-20,10,2384
2022-06-20,11,2737
2022-06-20,12,3520
2022-06-20,13,3010
2022-06-20,14,2828
2022-06-20,15,2864
2022-06-20,16,3501
2022-06-20,17,4441
2022-06-20,18,4516
2022-06-20,19,3668
2022-06-20,20,2652
2022-06-20,21,2069
2022-06-20,22,1542
2022-06-20,23,865
2022-06-21,0,490
2022-06-21,1,340
2022-06-21,2,216
2022-06-21,3,151
2022-06-21,4,140
2022-06-21,5,252
2022-06-21,6,655
2022-06-21,7,2674
2022-06-21,8,4337
2022-06-21,9,2914
2022-06-21,10,2462
2022-06-21,11,2708
2022-06-21,12,3288
2022-06-21,13,3279
2022-06-21,14,2993
2022-06-21,15,3028
2022-06-21,16,3525
2022-06-21,17,4529
2022-06-21,18,4976
2022-06-21,19,4116
2022-06-21,20,2900
2022-06-21,21,2578
2022-06-21,22,1772
2022-06-21,23,1227
2022-06-22,0,659
2022-06-22,1,520
2022-06-22,2,311
2022-06-22,3,193
2022-06-22,4,143
2022-06-22,5,274
2022-06-22,6,666
2022-06-22,7,2586
2022-06-22,8,4091
2022-06-22,9,2837
2022-06-22,10,2497
2022-06-22,11,2627
2022-06-22,12,3299
2022-06-22,13,2763
2022-06-22,14,2877
2022-06-22,15,2914
2022-06-22,16,3493
2022-06-22,17,4803
2022-06-22,18,5005
2022-06-22,19,3608
2022-06-22,20,2622
2022-06-22,21,2368
2022-06-22,22,1830
2022-06-22,23,1136
2022-06-23,0,649
2022-06-23,1,411
2022-06-23,2,285
2022-06-23,3,189
2022-06-23,4,145
2022-06-23,5,187
2022-06-23,6,623
2022-06-23,7,2548
2022-06-23,8,4371
2022-06-23,9,3044
2022-06-23,10,2528
2022-06-23,11,2840
2022-06-23,12,3681
2022-06-23,13,3140
2022-06-23,14,3004
2022-06-23,15,3239
2022-06-23,16,3507
2022-06-23,17,4531
2022-06-23,18,4717
2022-06-23,19,3778
2022-06-23,20,2953
2022-06-23,21,2511
2022-06-23,22,1836
2022-06-23,23,1339
2022-06-24,0,594
2022-06-24,1,449
2022-06-24,2,344
2022-06-24,3,242
2022-06-24,4,212
2022-06-24,5,272
2022-06-24,6,657
2022-06-24,7,2753
2022-06-24,8,4576
2022-06-24,9,3166
2022-06-24,10,2838
2022-06-24,11,3277
2022-06-24,12,4013
2022-06-24,13,3638
2022-06-24,14,3247
2022-06-24,15,3438
2022-06-24,16,4084
2022-06-24,17,5164
2022-06-24,18,5694
2022-06-24,19,4872
2022-06-24,20,3609
2022-06-24,21,3010
2022-06-24,22,2419
2022-06-24,23,1768
2022-06-25,0,1120
2022-06-25,1,774
2022-06-25,2,455
2022-06-25,3,350
2022-06-25,4,158
2022-06-25,5,305
2022-06-25,6,534
2022-06-25,7,1288
2022-06-25,8,2150
2022-06-25,9,2616
2022-06-25,10,3242
2022-06-25,11,3547
2022-06-25,12,4101
2022-06-25,13,4185
2022-06-25,14,3453
2022-06-25,15,3860
2022-06-25,16,4429
2022-06-25,17,4619
2022-06-25,18,4515
2022-06-25,19,4134
2022-06-25,20,3162
2022-06-25,21,2780
2022-06-25,22,2004
2022-06-25,23,1430
2022-06-26,0,819
2022-06-26,1,663
