datetime,hour,amount
2022-06-30,14,1738
2022-06-30,15,1729
2022-06-30,16,1842
2022-06-30,17,2666
2022-06-30,18,2912
2022-06-30,19,2503
2022-06-30,20,1973
2022-06-30,21,1574
2022-06-30,22,1030
2022-06-30,23,738
2022-07-01,0,320
2022-07-01,1,187
2022-07-01,2,149
2022-07-01,3,103
2022-07-01,4,100
2022-07-01,5,163
2022-07-01,6,224
2022-07-01,7,871
2022-07-01,8,2148
2022-07-01,9,1429
2022-07-01,10,1368
2022-07-01,11,1651
2022-07-01,12,2624
2022-07-01,13,2065
2022-07-01,14,1943
2022-07-01,15,1803
2022-07-01,16,2004
2022-07-01,17,2989
2022-07-01,18,3245
2022-07-01,19,3052
2022-07-01,20,2447
2022-07-01,21,1859
2022-07-01,22,1479
2022-07-01,23,1251
2022-07-02,0,586
2022-07-02,1,396
2022-07-02,2,268
2022-07-02,3,254
2022-07-02,4,198
2022-07-02,5,352
2022-07-02,6,283
2022-07-02,7,330
2022-07-02,8,797
2022-07-02,9,1278
2022-07-02,10,1502
2022-07-02,11,2079
2022-07-02,12,2309
2022-07-02,13,2682
2022-07-02,14,2705
2022-07-02,15,2661
2022-07-02,16,2740
2022-07-02,17,2859
2022-07-02,18,2826
2022-07-02,19,2788
2022-07-02,20,2464
2022-07-02,21,1784
2022-07-02,22,1406
2022-07-02,23,1088
2022-07-03,0,540
2022-07-03,1,379
2022-07-03,2,268
2022-07-03,3,245
2022-07-03,4,213
2022-07-03,5,308
2022-07-03,6,319
2022-07-03,7,325
2022-07-03,8,649
2022-07-03,9,1093
2022-07-03,10,1572
2022-07-03,11,1992
2022-07-03,12,2510
2022-07-03,13,2727
2022-07-03,14,2710
2022-07-03,15,2702
2022-07-03,16,2769
2022-07-03,17,2656
2022-07-03,18,2665
2022-07-03,19,2242
2022-07-03,20,1607
2022-07-03,21,1002
2022-07-03,22,635
2022-07-03,23,662
2022-07-04,0,231
2022-07-04,1,175
2022-07-04,2,148
2022-07-04,3,111
2022-07-04,4,112
2022-07-04,5,143
2022-07-04,6,265
2022-07-04,7,825
2022-07-04,8,2020
2022-07-04,9,1271
2022-07-04,10,1124
2022-07-04,11,1651
2022-07-04,12,2413
2022-07-04,13,2068
2022-07-04,14,1858
2022-07-04,15,1740
2022-07-04,16,1847
2022-07-04,17,2496
2022-07-04,18,2634
2022-07-04,19,2356
2022-07-04,20,1732
2022-07-04,21,1164
2022-07-04,22,895
2022-07-04,23,669
2022-07-05,0,275
2022-07-05,1,143
2022-07-05,2,121
2022-07-05,3,90
2022-07-05,4,76
2022-07-05,5,155
2022-07-05,6,267
2022-07-05,7,913
2022-07-05,8,2060
2022-07-05,9,19
2022-07-05,10,1196
2022-07-05,11,1585
2022-07-05,12,2482
2022-07-05,13,1856
